timestamp,service,region,resource_id,cost_usd,cpu_usage_pct,team,environment,project
2026-03-15 01:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7802,27.68,Data-Science,Production,Project-Alpha
2026-03-15 01:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.6849,28.69,Frontend-Web,Development,Project-Alpha
2026-03-15 01:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0961,,Frontend-Web,Production,Project-Alpha
2026-03-15 01:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0332,,Infrastructure,Staging,Project-Omega
2026-03-15 02:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2984,28.23,Backend-API,Production,Internal-Tools
2026-03-15 02:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7471,26.5,Data-Science,Production,Project-Alpha
2026-03-15 02:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.5978,27.21,Frontend-Web,Development,Project-Alpha
2026-03-15 02:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0983,,Frontend-Web,Production,Project-Alpha
2026-03-15 02:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0331,,Infrastructure,Staging,Project-Omega
2026-03-15 03:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2801,26.5,Backend-API,Production,Internal-Tools
2026-03-15 03:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7519,26.67,Data-Science,Production,Project-Alpha
2026-03-15 03:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.6084,27.38,Frontend-Web,Development,Project-Alpha
2026-03-15 03:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1011,,Frontend-Web,Production,Project-Alpha
2026-03-15 03:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0313,,Infrastructure,Staging,Project-Omega
2026-03-15 04:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2968,28.07,Backend-API,Production,Internal-Tools
2026-03-15 04:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8597,30.49,Data-Science,Production,Project-Alpha
2026-03-15 04:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.7904,30.48,Frontend-Web,Development,Project-Alpha
2026-03-15 04:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1086,,Frontend-Web,Production,Project-Alpha
2026-03-15 04:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0348,,Infrastructure,Staging,Project-Omega
2026-03-15 05:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3399,32.14,Backend-API,Production,Internal-Tools
2026-03-15 05:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.9368,33.22,Data-Science,Production,Project-Alpha
2026-03-15 05:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.8045,30.71,Frontend-Web,Development,Project-Alpha
2026-03-15 05:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1109,,Frontend-Web,Production,Project-Alpha
2026-03-15 05:00:00,AWSLambda,us-east-1,res-71m23unguy,0.037,,Infrastructure,Staging,Project-Omega
2026-03-15 06:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.374,35.37,Backend-API,Production,Internal-Tools
2026-03-15 06:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.066,37.8,Data-Science,Production,Project-Alpha
2026-03-15 06:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.1287,36.23,Frontend-Web,Development,Project-Alpha
2026-03-15 06:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1316,,Frontend-Web,Production,Project-Alpha
2026-03-15 06:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0434,,Infrastructure,Staging,Project-Omega
2026-03-15 07:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.436,41.22,Backend-API,Production,Internal-Tools
2026-03-15 07:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.1653,41.31,Data-Science,Production,Project-Alpha
2026-03-15 07:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.3799,40.5,Frontend-Web,Development,Project-Alpha
2026-03-15 07:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1424,,Frontend-Web,Production,Project-Alpha
2026-03-15 07:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0493,,Infrastructure,Staging,Project-Omega
2026-03-15 08:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4664,44.08,Backend-API,Production,Internal-Tools
2026-03-15 08:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.2706,45.04,Data-Science,Production,Project-Alpha
2026-03-15 08:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.6235,44.64,Frontend-Web,Development,Project-Alpha
2026-03-15 08:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1573,,Frontend-Web,Production,Project-Alpha
2026-03-15 08:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0545,,Infrastructure,Staging,Project-Omega
2026-03-15 09:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.548,51.79,Backend-API,Production,Internal-Tools
2026-03-15 09:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.3839,49.05,Data-Science,Production,Project-Alpha
2026-03-15 09:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.0407,51.73,Frontend-Web,Development,Project-Alpha
2026-03-15 09:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1715,,Frontend-Web,Production,Project-Alpha
2026-03-15 09:00:00,AWSLambda,us-east-1,res-71m23unguy,0.061,,Infrastructure,Staging,Project-Omega
2026-03-15 10:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5884,55.6,Backend-API,Production,Internal-Tools
2026-03-15 10:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.5179,53.79,Data-Science,Production,Project-Alpha
2026-03-15 10:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.0727,52.27,Frontend-Web,Development,Project-Alpha
2026-03-15 10:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1814,,Frontend-Web,Production,Project-Alpha
2026-03-15 10:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0637,,Infrastructure,Staging,Project-Omega
2026-03-15 11:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6164,58.24,Backend-API,Production,Internal-Tools
2026-03-15 11:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.6899,59.88,Data-Science,Production,Project-Alpha
2026-03-15 11:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.518,59.83,Frontend-Web,Development,Project-Alpha
2026-03-15 11:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2073,,Frontend-Web,Production,Project-Alpha
2026-03-15 11:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0705,,Infrastructure,Staging,Project-Omega
2026-03-15 12:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6288,59.41,Backend-API,Production,Internal-Tools
2026-03-15 12:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7719,62.78,Data-Science,Production,Project-Alpha
2026-03-15 12:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.513,59.74,Frontend-Web,Development,Project-Alpha
2026-03-15 12:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2228,,Frontend-Web,Production,Project-Alpha
2026-03-15 12:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0706,,Infrastructure,Staging,Project-Omega
2026-03-15 13:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.663,62.63,Backend-API,Production,Internal-Tools
2026-03-15 13:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.8176,64.38,Data-Science,Production,Project-Alpha
2026-03-15 13:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.746,63.69,Frontend-Web,Development,Project-Alpha
2026-03-15 13:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2216,,Frontend-Web,Production,Project-Alpha
2026-03-15 13:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0705,,Infrastructure,Staging,Project-Omega
2026-03-15 14:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6958,65.72,Backend-API,Production,Internal-Tools
2026-03-15 14:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7473,61.89,Data-Science,Production,Project-Alpha
2026-03-15 14:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.5314,60.04,Frontend-Web,Development,Project-Alpha
2026-03-15 14:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2266,,Frontend-Web,Production,Project-Alpha
2026-03-15 14:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0729,,Infrastructure,Staging,Project-Omega
2026-03-15 15:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6708,63.35,Backend-API,Production,Internal-Tools
2026-03-15 15:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7598,62.32,Data-Science,Production,Project-Alpha
2026-03-15 15:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.6351,61.79,Frontend-Web,Development,Project-Alpha
2026-03-15 15:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2158,,Frontend-Web,Production,Project-Alpha
2026-03-15 15:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0703,,Infrastructure,Staging,Project-Omega
2026-03-15 16:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.672,63.46,Backend-API,Production,Internal-Tools
2026-03-15 16:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.6899,59.84,Data-Science,Production,Project-Alpha
2026-03-15 16:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.5142,59.73,Frontend-Web,Development,Project-Alpha
2026-03-15 16:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2213,,Frontend-Web,Production,Project-Alpha
2026-03-15 16:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0699,,Infrastructure,Staging,Project-Omega
2026-03-15 17:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6038,57.01,Backend-API,Production,Internal-Tools
2026-03-15 17:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.5535,55.0,Data-Science,Production,Project-Alpha
2026-03-15 17:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.2805,55.75,Frontend-Web,Development,Project-Alpha
2026-03-15 17:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2061,,Frontend-Web,Production,Project-Alpha
2026-03-15 17:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0655,,Infrastructure,Staging,Project-Omega
2026-03-15 18:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5508,52.0,Backend-API,Production,Internal-Tools
2026-03-15 18:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4663,51.91,Data-Science,Production,Project-Alpha
2026-03-15 18:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.1444,53.43,Frontend-Web,Development,Project-Alpha
2026-03-15 18:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1872,,Frontend-Web,Production,Project-Alpha
2026-03-15 18:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0648,,Infrastructure,Staging,Project-Omega
2026-03-15 19:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5263,49.68,Backend-API,Production,Internal-Tools
2026-03-15 19:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4325,50.71,Data-Science,Production,Project-Alpha
2026-03-15 19:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.8441,48.32,Frontend-Web,Development,Project-Alpha
2026-03-15 19:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1725,,Frontend-Web,Production,Project-Alpha
2026-03-15 19:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0599,,Infrastructure,Staging,Project-Omega
2026-03-15 20:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4947,46.69,Backend-API,Production,Internal-Tools
2026-03-15 20:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.2487,44.19,Data-Science,Production,Project-Alpha
2026-03-15 20:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.7666,47.0,Frontend-Web,Development,Project-Alpha
2026-03-15 20:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1657,,Frontend-Web,Production,Project-Alpha
2026-03-15 20:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0511,,Infrastructure,Staging,Project-Omega
2026-03-15 21:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.425,40.1,Backend-API,Production,Internal-Tools
2026-03-15 21:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.137,40.24,Data-Science,Production,Project-Alpha
2026-03-15 21:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.2706,38.57,Frontend-Web,Development,Project-Alpha
2026-03-15 21:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1455,,Frontend-Web,Production,Project-Alpha
2026-03-15 21:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0453,,Infrastructure,Staging,Project-Omega
2026-03-15 22:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3964,37.4,Backend-API,Production,Internal-Tools
2026-03-15 22:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.0199,36.09,Data-Science,Production,Project-Alpha
2026-03-15 22:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.035,34.56,Frontend-Web,Development,Project-Alpha
2026-03-15 22:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1268,,Frontend-Web,Production,Project-Alpha
2026-03-15 22:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0443,,Infrastructure,Staging,Project-Omega
2026-03-15 23:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3429,32.35,Backend-API,Production,Internal-Tools
2026-03-15 23:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8745,30.94,Data-Science,Production,Project-Alpha
2026-03-15 23:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.9236,32.66,Frontend-Web,Development,Project-Alpha
2026-03-15 23:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1133,,Frontend-Web,Production,Project-Alpha
2026-03-15 23:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0389,,Infrastructure,Staging,Project-Omega
2026-03-16 00:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3034,28.62,Backend-API,Production,Internal-Tools
2026-03-16 00:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7903,27.96,Data-Science,Production,Project-Alpha
2026-03-16 00:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.7947,30.47,Frontend-Web,Development,Project-Alpha
2026-03-16 00:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1085,,Frontend-Web,Production,Project-Alpha
2026-03-16 00:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0352,,Infrastructure,Staging,Project-Omega
2026-03-16 01:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3053,28.79,Backend-API,Production,Internal-Tools
2026-03-16 01:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.801,28.33,Data-Science,Production,Project-Alpha
2026-03-16 01:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.6268,27.62,Frontend-Web,Development,Project-Alpha
2026-03-16 01:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0969,,Frontend-Web,Production,Project-Alpha
2026-03-16 01:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0338,,Infrastructure,Staging,Project-Omega
2026-03-16 02:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2895,27.3,Backend-API,Production,Internal-Tools
2026-03-16 02:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7723,27.31,Data-Science,Production,Project-Alpha
2026-03-16 02:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.6324,27.71,Frontend-Web,Development,Project-Alpha
2026-03-16 02:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.094,,Frontend-Web,Production,Project-Alpha
2026-03-16 02:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0319,,Infrastructure,Staging,Project-Omega
2026-03-16 03:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2825,26.64,Backend-API,Production,Internal-Tools
2026-03-16 03:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7987,28.24,Data-Science,Production,Project-Alpha
2026-03-16 03:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.5738,26.71,Frontend-Web,Development,Project-Alpha
2026-03-16 03:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0994,,Frontend-Web,Production,Project-Alpha
2026-03-16 03:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0316,,Infrastructure,Staging,Project-Omega
2026-03-16 04:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3239,30.53,Backend-API,Production,Internal-Tools
2026-03-16 04:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.84,29.7,Data-Science,Production,Project-Alpha
2026-03-16 04:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.7744,30.11,Frontend-Web,Development,Project-Alpha
2026-03-16 04:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1047,,Frontend-Web,Production,Project-Alpha
2026-03-16 04:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0358,,Infrastructure,Staging,Project-Omega
2026-03-16 05:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3414,32.18,Backend-API,Production,Internal-Tools
2026-03-16 05:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.9065,32.04,Data-Science,Production,Project-Alpha
2026-03-16 05:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.9552,33.17,Frontend-Web,Development,Project-Alpha
2026-03-16 05:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1101,,Frontend-Web,Production,Project-Alpha
2026-03-16 05:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0386,,Infrastructure,Staging,Project-Omega
2026-03-16 06:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3916,36.91,Backend-API,Production,Internal-Tools
2026-03-16 06:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.0644,37.62,Data-Science,Production,Project-Alpha
2026-03-16 06:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.1549,36.56,Frontend-Web,Development,Project-Alpha
2026-03-16 06:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1219,,Frontend-Web,Production,Project-Alpha
2026-03-16 06:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0433,,Infrastructure,Staging,Project-Omega
2026-03-16 07:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.429,40.43,Backend-API,Production,Internal-Tools
2026-03-16 07:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.0925,38.61,Data-Science,Production,Project-Alpha
2026-03-16 07:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.2873,38.8,Frontend-Web,Development,Project-Alpha
2026-03-16 07:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1443,,Frontend-Web,Production,Project-Alpha
2026-03-16 07:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0482,,Infrastructure,Staging,Project-Omega
2026-03-16 08:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4988,47.0,Backend-API,Production,Internal-Tools
2026-03-16 08:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.2533,44.29,Data-Science,Production,Project-Alpha
2026-03-16 08:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.5902,43.93,Frontend-Web,Development,Project-Alpha
2026-03-16 08:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1522,,Frontend-Web,Production,Project-Alpha
2026-03-16 08:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0509,,Infrastructure,Staging,Project-Omega
2026-03-16 09:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5261,49.56,Backend-API,Production,Internal-Tools
2026-03-16 09:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4088,49.77,Data-Science,Production,Project-Alpha
2026-03-16 09:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.0027,50.92,Frontend-Web,Development,Project-Alpha
2026-03-16 09:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1705,,Frontend-Web,Production,Project-Alpha
2026-03-16 09:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0615,,Infrastructure,Staging,Project-Omega
2026-03-16 10:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5785,54.49,Backend-API,Production,Internal-Tools
2026-03-16 10:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.5052,53.17,Data-Science,Production,Project-Alpha
2026-03-16 10:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.1647,53.66,Frontend-Web,Development,Project-Alpha
2026-03-16 10:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1915,,Frontend-Web,Production,Project-Alpha
2026-03-16 10:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0645,,Infrastructure,Staging,Project-Omega
2026-03-16 11:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5887,55.45,Backend-API,Production,Internal-Tools
2026-03-16 11:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.677,59.23,Data-Science,Production,Project-Alpha
2026-03-16 11:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.5307,59.86,Frontend-Web,Development,Project-Alpha
2026-03-16 11:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2067,,Frontend-Web,Production,Project-Alpha
2026-03-16 11:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0687,,Infrastructure,Staging,Project-Omega
2026-03-16 12:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6675,62.86,Backend-API,Production,Internal-Tools
2026-03-16 12:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7552,61.99,Data-Science,Production,Project-Alpha
2026-03-16 12:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.6173,61.32,Frontend-Web,Development,Project-Alpha
2026-03-16 12:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2113,,Frontend-Web,Production,Project-Alpha
2026-03-16 12:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0739,,Infrastructure,Staging,Project-Omega
2026-03-16 13:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6465,60.88,Backend-API,Production,Internal-Tools
2026-03-16 13:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7737,62.63,Data-Science,Production,Project-Alpha
2026-03-16 13:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.8081,64.55,Frontend-Web,Development,Project-Alpha
2026-03-16 13:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2144,,Frontend-Web,Production,Project-Alpha
2026-03-16 13:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0705,,Infrastructure,Staging,Project-Omega
2026-03-16 14:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6421,60.45,Backend-API,Production,Internal-Tools
2026-03-16 14:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7786,62.8,Data-Science,Production,Project-Alpha
2026-03-16 14:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.8805,65.77,Frontend-Web,Development,Project-Alpha
2026-03-16 14:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2321,,Frontend-Web,Production,Project-Alpha
2026-03-16 14:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0738,,Infrastructure,Staging,Project-Omega
2026-03-16 15:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6756,63.6,Backend-API,Production,Internal-Tools
2026-03-16 15:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7364,61.3,Data-Science,Production,Project-Alpha
2026-03-16 15:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.7264,63.15,Frontend-Web,Development,Project-Alpha
2026-03-16 15:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2271,,Frontend-Web,Production,Project-Alpha
2026-03-16 15:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0742,,Infrastructure,Staging,Project-Omega
2026-03-16 16:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6613,62.25,Backend-API,Production,Internal-Tools
2026-03-16 16:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7285,61.01,Data-Science,Production,Project-Alpha
2026-03-16 16:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.6305,61.51,Frontend-Web,Development,Project-Alpha
2026-03-16 16:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2166,,Frontend-Web,Production,Project-Alpha
2026-03-16 16:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0726,,Infrastructure,Staging,Project-Omega
2026-03-16 17:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6365,59.91,Backend-API,Production,Internal-Tools
2026-03-16 17:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7007,60.02,Data-Science,Production,Project-Alpha
2026-03-16 17:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.5527,60.19,Frontend-Web,Development,Project-Alpha
2026-03-16 17:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1987,,Frontend-Web,Production,Project-Alpha
2026-03-16 17:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0704,,Infrastructure,Staging,Project-Omega
2026-03-16 18:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5521,51.96,Backend-API,Production,Internal-Tools
2026-03-16 18:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4583,51.46,Data-Science,Production,Project-Alpha
2026-03-16 18:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.2482,55.02,Frontend-Web,Development,Project-Alpha
2026-03-16 18:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1918,,Frontend-Web,Production,Project-Alpha
2026-03-16 18:00:00,AWSLambda,us-east-1,res-71m23unguy,0.063,,Infrastructure,Staging,Project-Omega
2026-03-16 19:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5151,48.46,Backend-API,Production,Internal-Tools
2026-03-16 19:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4614,51.57,Data-Science,Production,Project-Alpha
2026-03-16 19:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.0556,51.75,Frontend-Web,Development,Project-Alpha
2026-03-16 19:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1814,,Frontend-Web,Production,Project-Alpha
2026-03-16 19:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0575,,Infrastructure,Staging,Project-Omega
2026-03-16 20:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5001,47.05,Backend-API,Production,Internal-Tools
2026-03-16 20:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.337,47.17,Data-Science,Production,Project-Alpha
